80.90969,-69.99524,65.07668,-212.34424,66.63446,-8.414115,33.016342,-54.824688,33.522816,-21.063639,6.6885543,-12.790855,9.525623,-14.717076,7.174551,-22.270786,8.8036785,-7.1953535,21.16063,-13.496846,8.456004,-54.201355,121.167435,-82.91602,38.820213,-39.187088,22.582315,-69.33361,-17.413265,18.715475,1000.0
72.08572,-69.88673,54.344624,-230.91026,72.25707,-8.575651,31.327484,-61.98323,34.338573,-23.965841,7.2695637,-9.548742,11.901199,-14.180506,7.8007402,-14.157142,11.065803,-11.620535,23.114666,-18.245424,13.542008,-34.029785,84.240036,-60.006165,60.879356,-17.854883,15.088413,-68.83845,-15.2727785,20.00845,1000.0
47.750183,-139.29135,162.14764,-129.39697,31.866539,-77.59785,25.458464,-81.64821,9.562411,-14.104607,28.899925,-17.675634,16.549238,-23.310177,17.882086,-21.105726,11.987158,-10.058602,22.792053,-16.066744,10.411723,-44.921597,67.064224,-79.133,47.628994,-31.831066,17.985424,-26.367281,-15.384258,14.084108,1000.0
52.283226,-121.76158,141.90738,-131.93442,29.877552,-90.32962,32.845154,-72.85513,8.498786,-15.26095,26.715736,-16.832539,16.104677,-15.543767,17.158466,-24.865852,6.9271874,-4.580053,24.907084,-14.6447935,7.588048,-74.01978,121.6668,-89.47881,40.347565,-42.353607,32.670918,-88.4243,-16.11346,22.435274,1000.0
32.8562,-86.562325,106.330635,-136.05579,35.320156,-66.469124,45.817863,-82.19412,7.8132973,-16.807178,26.551216,-18.456526,18.437332,-18.14194,15.050808,-18.047035,10.63577,-8.98918,22.04815,-8.584076,12.461253,-42.48505,62.596554,-90.28813,34.456207,-25.480013,15.424334,-28.827953,-10.43547,23.901804,1000.0
60.98585,-17.9824,87.446884,-107.049324,63.021725,-23.748125,38.304234,-140.50269,29.379002,-30.294481,11.755529,-21.972515,23.696144,-32.01463,12.584386,-21.241238,12.145866,-8.7240095,36.458225,-21.865824,14.486042,-58.628563,100.253044,-79.84242,56.422142,-53.248104,20.681875,-57.045635,-20.015253,20.11759,1000.0
64.96395,-23.670395,73.88094,-95.96553,64.90384,-34.190613,40.44573,-131.36833,31.074375,-24.951561,10.814915,-21.614418,20.262564,-39.833675,15.560616,-19.147861,11.12624,-13.163452,23.190975,-17.838575,8.979207,-45.594677,75.41443,-89.38167,59.46383,-34.252083,15.56035,-28.946058,-18.550814,14.480931,1000.0
43.044388,-140.24084,150.47113,-115.90051,32.6827,-67.75965,37.74316,-74.86874,8.560148,-17.005714,25.605877,-18.815569,18.29121,-16.448133,15.249688,-23.815844,11.021149,-9.058396,19.296843,-9.382305,8.643005,-53.473923,97.068474,-105.6862,36.842167,-47.5223,18.434778,-69.58713,-12.745397,16.5117,1000.0
73.115524,-65.182236,67.57863,-249.80458,78.14733,-10.747426,42.564106,-51.024063,28.849827,-23.108223,10.379125,-18.429167,11.266572,-32.703598,6.6935806,-20.615177,11.045641,-9.005442,27.604103,-11.040636,16.019669,-37.835052,69.71423,-79.4538,39.061455,-22.704367,14.903993,-32.386745,-13.514824,18.42784,1000.0
69.31004,-66.81608,89.84918,-243.1976,68.8931,-6.704555,38.752094,-44.245014,25.052788,-33.903336,12.131243,-16.366364,10.110028,-28.196062,5.731577,-21.225508,8.8211,-8.559098,18.376049,-13.005334,8.360326,-59.29517,123.04841,-100.6385,35.85962,-40.86817,27.0249,-68.453636,-15.16786,18.033466,1000.0
42.925293,-126.20508,146.78047,-111.57738,38.455044,-67.86535,33.953197,-84.272766,8.483229,-15.852925,24.501894,-18.948347,16.684425,-17.377457,13.481015,-17.766752,10.115199,-14.032837,18.25399,-14.011751,12.806027,-29.869818,95.90875,-105.714645,44.414097,-34.054813,13.196241,-66.57104,-10.497328,12.095675,1000.0
96.787125,-63.576115,87.97809,-272.25534,106.91831,-9.787364,33.62548,-47.561184,31.290361,-40.575993,7.5279737,-11.918146,10.769373,-19.106009,5.090632,-22.01749,8.984721,-5.4287815,26.741665,-14.567674,8.08955,-67.19882,117.13809,-75.2597,42.173557,-37.081425,28.975857,-80.60343,-14.278171,21.089642,1000.0
59.33549,-55.520004,95.76395,-76.62787,28.985119,-19.149,59.932816,-82.39372,42.03036,-26.941734,10.526705,-20.47155,22.76429,-53.623444,30.405731,-16.425943,11.883015,-15.642512,21.63482,-15.655103,12.744186,-30.529179,88.97405,-99.46684,44.95449,-37.567013,10.898809,-66.913765,-11.414512,12.042626,1000.0
80.53082,-71.15743,52.89657,-225.7229,70.980606,-9.421434,32.011627,-57.96521,36.76066,-24.464962,7.7550945,-10.211097,10.654914,-14.605791,7.599913,-20.345625,8.6458,-6.070436,20.690174,-11.620017,7.2886295,-54.51912,117.55482,-96.3312,36.638725,-42.493458,25.910149,-87.83363,-16.593418,18.233276,1000.0
32.299347,-80.60467,111.558395,-117.88189,33.344353,-62.77263,39.268177,-93.8404,7.9900103,-16.90854,27.982761,-18.346409,17.181383,-18.435116,16.450745,-21.651186,11.050021,-10.4897585,26.845448,-9.915763,12.821475,-50.647663,76.15281,-104.4341,38.80794,-24.665272,20.20868,-31.084993,-11.317657,15.619786,1000.0
69.56931,-54.81376,97.26515,-82.52311,29.252245,-18.639679,55.941895,-90.65221,49.83373,-24.559502,10.245599,-20.086857,25.111858,-47.348747,32.51067,-18.878662,8.214468,-5.3979607,29.629883,-16.063417,8.585514,-67.395996,139.01369,-83.92673,40.299522,-38.489574,27.713854,-73.75395,-13.551506,22.51096,1000.0
84.3142,-70.09392,106.687775,-282.1993,91.862465,-9.648889,37.929398,-50.723392,32.207603,-39.74518,6.9213047,-11.295869,10.493148,-21.284216,5.3899612,-18.33048,8.083298,-6.8029447,23.458963,-13.689697,7.223526,-50.862904,122.56616,-100.6864,40.81795,-38.92053,22.198269,-75.81039,-15.738653,17.10876,1000.0
78.57097,-75.38389,54.516712,-210.99693,68.37242,-9.134572,32.1243,-63.279034,38.782402,-20.795725,6.9072466,-10.727937,11.244327,-14.385175,8.405037,-20.721695,10.734398,-8.8090925,24.533932,-8.676958,12.425051,-39.49031,74.6907,-85.30548,31.367092,-24.262762,15.298733,-28.621117,-10.443554,20.36632,1000.0
47.770927,-98.0387,96.5765,-123.6839,33.186546,-57.31692,44.133224,-82.6773,10.775576,-19.185955,16.970186,-19.839474,15.780867,-17.025421,15.287073,-21.497816,8.158957,-7.9250464,21.47891,-13.463531,10.58183,-64.17422,138.0533,-97.96076,41.40434,-39.906464,26.95054,-57.566948,-14.594373,19.050617,1000.0
50.101112,-129.4916,159.88881,-130.69464,30.111923,-71.265305,33.573498,-77.53163,8.862237,-15.855421,22.582623,-16.019894,13.895837,-18.275763,19.202032,-21.091944,8.96564,-5.3494983,27.080954,-13.931435,9.062834,-63.434113,119.3815,-86.510056,45.12726,-39.431812,27.691574,-78.02245,-13.917141,21.457438,1000.0
69.87742,-17.529196,90.628265,-89.10076,72.10134,-23.862194,36.450623,-146.94798,33.791416,-22.2911,10.744596,-23.766144,22.670126,-33.767204,14.193603,-20.772686,10.657959,-9.404531,18.86568,-10.897264,7.7837915,-46.856426,59.88109,-69.90702,40.697304,-21.270777,15.38347,-25.305382,-11.222959,14.862336,1000.0
75.42269,-71.54872,95.189514,-280.08847,72.86859,-7.213772,36.036137,-41.83763,28.296532,-35.23249,12.088563,-16.796932,9.5873995,-24.12604,6.1153154,-21.278023,11.429949,-15.679816,20.264326,-10.921709,11.970213,-26.868177,89.08426,-95.359825,51.871033,-41.36499,10.003649,-59.385506,-11.130498,12.850974,1000.0
81.58576,-79.96894,59.477146,-202.78384,76.640495,-9.518885,33.916946,-58.151527,36.119884,-18.927673,6.2532334,-12.951796,10.330576,-13.208511,7.9430513,-18.861807,9.520693,-9.192572,33.58305,-20.499569,14.436848,-66.77635,79.53761,-81.3335,50.213757,-58.12887,24.127033,-54.048325,-18.01964,19.414938,1000.0
44.627884,-124.98648,143.26227,-108.71262,35.877556,-59.034035,37.30002,-74.55504,9.584977,-16.393091,27.14403,-18.14289,17.435274,-17.432463,16.03205,-18.47305,14.933412,-5.4879174,26.99469,-12.328966,9.873803,-36.56112,96.31867,-81.19301,44.69774,-25.943962,35.6184,-57.011032,-27.341667,17.807133,1000.0
46.493515,-143.31017,159.7613,-104.00421,36.51413,-70.97975,33.152584,-83.704254,8.392442,-17.795141,22.77887,-17.49888,17.356306,-19.039808,13.57447,-20.788845,9.143439,-6.8288474,22.757982,-13.04915,8.202116,-42.726597,120.85152,-93.63925,48.14146,-35.870575,26.43415,-85.79344,-15.693994,18.639536,1000.0
